Source_Name_3FGL,Flux_Density_log,Unc_EnergyFlux100_log,Spec_index,significant_curve_log,variability_log,hr12,hr23,hr34,hr45,GLAT_3FGL_3FGL,Pivot_Energy,Spectrum_Type,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict,Category_Prob
3FGL J2356.9+6812,-27.1140223,-26.7998128,2.6314733,0.305514083,3.86061918,-0.749006998,-0.862607584,-0.747627322,-0.632083423,5.8778806,887.29266,PowerLaw,0.998568715,0.001431285,0.981207124,0.018792876,0.980213712,0.019786288,0.965689421,0.034310579,0,0,0,0,AGN
3FGL J2358.5+3827,-30.6645778,-27.7247596,2.0776443,-0.383728176,3.95720465,0.994571549,-0.565317557,-0.580506645,-0.387741449,-23.259953,2814.4695,PowerLaw,0.999827061,0.000173,0.993741328,0.006258672,0.999564408,0.000436,0.997366611,0.002633389,0,0,0,0,AGN
3FGL J2358.6-1809,-31.4929033,-27.766112,1.8166555,0.647893401,3.88778455,-0.769951152,-0.026096321,-0.201208396,-0.590204463,-74.89499,3925.4802,PowerLaw,0.999878854,0.000121,0.988109476,0.011890524,0.985106858,0.014893142,0.997536784,0.002463216,0,0,0,0,AGN
3FGL J0002.6+6218,-26.1716359,-27.0901756,2.086256,1.98000055,3.87169068,-0.140283055,-0.530025588,-0.744094494,-0.999977182,-0.03711618,1011.5715,LogParabola,0.001081229,0.998918771,0.038240234,0.961759766,0.060778837,0.939221163,0.275278438,0.724721562,1,0.997,1,1,PSR
3FGL J0008.5+6853,-26.1807517,-27.3970238,2.4229047,1.87040377,3.55632655,-0.156765758,-0.635909998,-0.940642661,-0.999925079,6.337629,820.26306,LogParabola,0.001345507,0.998654493,0.051745901,0.948254099,0.039183504,0.960816496,0.38551533,0.61448467,1,0.997,1,0.957,PSR
3FGL J0008.7+6558,-24.9550715,-27.1721566,2.5078444,1.84952076,3.75576682,-0.391402051,-0.868220511,-0.623628762,-0.810125661,3.4555075,553.43384,LogParabola,0.15769867,0.84230133,0.086941577,0.913058423,0.276221892,0.723778108,0.66108886,0.33891114,1,0.997,0.996,0.005,MIXED
3FGL J0039.3+6256,-27.8153142,-27.4970938,1.8748002,2.004484,4.05773314,0.999717808,0.006303454,-0.559091426,-0.999998267,0.10212196,1836.4304,LogParabola,0.036447649,0.963552351,0.047764412,0.952235588,0.204261907,0.795738093,0.120991342,0.879008658,1,0.997,1,1,PSR
3FGL J0212.1+5320,-26.63279,-27.1850707,1.9522794,1.84218876,3.94100819,0.014306928,-0.40496939,-0.676390885,-0.924702913,-7.645654,1133.8235,LogParabola,0.000208,0.999791668,0.060320711,0.939679289,0.15180512,0.84819488,0.166854147,0.833145853,1,0.997,1,1,PSR
3FGL J0223.6+6204,-27.1817937,-25.8784419,2.802667,2.21670667,3.73222779,-0.62497171,-0.429768957,-0.746649122,-0.999980384,1.1151489,2034.2952,LogParabola,0.000262,0.999737558,0.053344899,0.946655101,0.029694341,0.970305659,0.213136964,0.786863036,1,0.997,1,1,PSR
3FGL J0225.8+6159,-27.4082054,-26.085558,2.88211,1.67212309,3.84348839,0.991666927,-0.674423466,-0.809196969,-0.983943582,1.1206753,1804.9932,LogParabola,0.051019829,0.948980171,0.190617774,0.809382226,0.268275385,0.731724615,0.306430073,0.693569927,1,0.991,0.998,0.999,PSR
3FGL J0238.0+5237,-26.7422747,-27.4406257,2.1331167,1.51279255,3.59950793,-0.576075129,-0.527433506,-0.629746476,-0.999989055,-6.9210315,941.9881,LogParabola,0.242040058,0.757959942,0.071592636,0.928407364,0.177249648,0.822750352,0.571147267,0.428852733,1,0.997,1,0.092,MIXED
3FGL J0312.1-0921,-27.6457614,-27.8032913,1.8716265,1.38737927,3.86198724,0.410407053,-0.490385805,-0.584220445,-0.999995488,-52.361996,1138.6261,LogParabola,0.879267411,0.120732589,0.521689731,0.478310269,0.467070289,0.532929711,0.458674568,0.541325432,0,0.425,0.736,0.781,MIXED
3FGL J0318.1+0252,-27.9428046,-27.9314807,1.7130586,1.74716195,3.91640806,-0.247108856,-0.114351567,-0.656608947,-0.952437393,-43.635,1475.8716,LogParabola,0.013379647,0.986620353,0.255210597,0.744789403,0.184951527,0.815048473,0.218076436,0.781923564,1,0.964,1,1,PSR
3FGL J0332.4+6110,-25.8103219,-27.3663045,2.4476478,1.41482108,3.8521053,-0.274459289,-0.820309582,-0.830619469,-0.999902383,4.12735,623.10034,LogParabola,0.790245479,0.209754521,0.145158566,0.854841434,0.317063837,0.682936163,0.707453387,0.292546613,0,0.996,1,0,MIXED
3FGL J0336.1+7500,-27.113471,-27.5922533,1.9428688,1.54690016,3.52188813,-0.303334611,-0.440471216,-0.65130927,-0.848773619,15.503392,1049.3801,LogParabola,0.006310823,0.993689177,0.167672131,0.832327869,0.172410211,0.827589789,0.429248045,0.570751955,1,0.996,1,0.869,PSR
3FGL J0340.4+5302,-21.9381566,-27.0614076,2.3673298,1.78328812,3.84146092,-0.656432988,-0.937801718,-0.999879594,-0.539181681,-1.8154122,207.51395,LogParabola,0.635698026,0.364301974,0.129199366,0.870800634,0.312921604,0.687078396,0.783031898,0.216968102,0,0.987,0.97,0,MIXED
3FGL J0345.3+3236,-25.7190942,-27.5244179,2.424194,1.61040604,3.99628375,-0.095987862,-0.800453791,-0.839342731,-0.44694474,-17.353065,641.4464,LogParabola,0.926372873,0.073627127,0.730056107,0.269943893,0.75082924,0.24917076,0.815578998,0.184421002,0,0.031,0,0,AGN
3FGL J0359.5+5413,-25.5199088,-26.966365,2.0204341,1.82518886,3.51544181,-0.344932846,-0.575383088,-0.688503198,-0.999988362,0.87194085,770.63184,LogParabola,0.000358,0.999642113,0.036053807,0.963946193,0.042319358,0.957680642,0.315258443,0.684741557,1,0.997,1,0.998,PSR
3FGL J0426.7+5437,-25.6481237,-26.6419348,2.4670362,2.0393272,3.94801135,-0.219263908,-0.595499862,-0.90209441,-0.99995292,3.873888,852.095,LogParabola,0.003854755,0.996145245,0.047667818,0.952332182,0.053614409,0.946385591,0.366015204,0.633984796,1,0.997,1,0.983,PSR
3FGL J0431.7+3503,-26.872236,-27.1332158,2.6505897,1.39019763,3.88495563,-0.699631709,-0.790211708,-0.602554483,-0.999971298,-8.929448,941.0627,LogParabola,0.980609381,0.019390619,0.340789137,0.659210863,0.523275606,0.476724394,0.813455624,0.186544376,0,0.938,0.347,0,MIXED
3FGL J0514.6-4406,-26.0907494,-27.8354888,2.2817585,1.43684383,4.07325422,-0.38112676,-0.716976832,-0.999987054,0.992824322,-35.392704,533.5865,LogParabola,0.980000771,0.019999229,0.992298796,0.007701204,0.997373791,0.002626209,0.918756202,0.081243798,0,0,0,0,AGN
3FGL J0537.0+0957,-24.6292134,-27.1959267,2.3819907,1.48263476,5.2059527,-0.509632975,-0.814505625,-0.886281941,-0.997996799,-11.578309,419.1684,LogParabola,0.995540079,0.004459921,0.867177422,0.132822578,0.890756989,0.109243011,0.970283191,0.029716809,0,0,0,0,AGN
3FGL J0539.2-0536,-25.1690089,-27.2010408,2.5176222,1.6292125,3.41749059,-0.162619288,-0.89231769,-0.73809174,-0.892931203,-18.606976,556.2026,LogParabola,0.123400598,0.876599402,0.214906478,0.785093522,0.167461703,0.832538297,0.576429235,0.423570765,1,0.991,1,0.088,MIXED
3FGL J0541.1+3553,-26.7118512,-26.7857804,2.5379517,1.80168036,3.56012984,-0.293736105,-0.637781051,-0.801612084,-0.999971313,2.842268,1182.5917,LogParabola,0.09061613,0.90938387,0.051450629,0.948549371,0.059983338,0.940016662,0.422302304,0.577697696,1,0.997,1,0.912,PSR
3FGL J0545.6+6019,-28.5339126,-27.6803939,1.7936133,1.50031566,3.58221239,0.430115354,-0.308763981,-0.399373961,-0.797260177,15.749342,1913.0614,LogParabola,0.459164311,0.540835689,0.249584997,0.750415003,0.424848268,0.575151732,0.662171568,0.337828432,1,0.994,0.896,0.004,MIXED
3FGL J0634.1+0424,-25.4149241,-26.5647351,2.7587955,2.35103129,3.75817788,-0.309509167,-0.768099049,-0.84966723,-0.85700798,-1.8325301,1005.87384,LogParabola,0.03499801,0.96500199,0.039126888,0.960873112,0.037260638,0.962739362,0.451107522,0.548892478,1,0.997,1,0.752,PSR
3FGL J0637.5+0418,-25.7783557,-26.7359657,3.038608,1.66952976,4.26782255,-0.147324046,-0.820731302,-0.751074239,-0.87047847,-1.1170274,850.53546,LogParabola,0.979611372,0.020388628,0.415818532,0.584181468,0.697279435,0.302720565,0.745084997,0.254915003,0,0.769,0.012,0,MIXED
3FGL J0641.1+1004,-24.9226344,-26.744836,2.4021134,1.529831,3.81557012,-0.570985903,-0.728450867,-0.991345894,0.251973915,2.320781,542.30054,LogParabola,0.681693332,0.318306668,0.832270326,0.167729674,0.9020354,0.0979646,0.842812091,0.157187909,0,0.011,0,0,AGN
3FGL J0704.1-1043,-26.6675604,-26.7599956,2.743385,1.43959079,3.71351141,-0.551769011,-0.780662816,-0.71633075,-0.844025551,-2.085731,1067.3931,LogParabola,0.88380837,0.11619163,0.241859392,0.758140608,0.432144292,0.567855708,0.732743797,0.267256203,0,0.986,0.857,0,MIXED
3FGL J0711.1-1037,-26.3967392,-26.7958447,2.6380193,1.53696476,3.6559173,-0.577635324,-0.659027435,-0.882736054,-0.999927861,-0.5041758,923.9807,LogParabola,0.237980406,0.762019594,0.089185871,0.910814129,0.134607347,0.865392653,0.614396886,0.385603114,1,0.997,1,0.018,MIXED
3FGL J0737.2-3233,-25.7650772,-27.2128638,2.2528484,1.79846037,3.93833713,-0.348724927,-0.644255191,-0.815519928,-0.999972487,-5.533374,748.4149,LogParabola,0.172521798,0.827478202,0.055656106,0.944343894,0.120902235,0.879097765,0.536046729,0.463953271,1,0.997,1,0.271,MIXED
3FGL J0744.1-2523,-25.1525544,-27.0546323,2.088628,1.81506673,4.11645834,-0.406381345,-0.679467971,-0.687310696,-0.985725698,-0.6988146,643.4104,LogParabola,0.002232328,0.997767672,0.06032685,0.93967315,0.190146592,0.809853408,0.590174725,0.409825275,1,0.997,1,0.074,MIXED
3FGL J0758.6-1451,-27.178285,-27.5745643,1.9843422,1.44365231,3.65396995,-0.278061155,-0.289339887,-0.802115141,-0.804616268,7.561858,1004.0144,LogParabola,0.104590297,0.895409703,0.136977175,0.863022825,0.252021665,0.747978335,0.644367822,0.355632178,1,0.997,1,0.005,MIXED
3FGL J0839.6-4133,-24.6187597,-26.6036462,2.66841,1.83337315,3.85765621,-0.007667584,-0.936566857,-0.854661,-0.999778584,0.029131241,593.70184,LogParabola,0.002562993,0.997437007,0.063934277,0.936065723,0.125492665,0.874507335,0.446618945,0.553381055,1,0.997,1,0.787,PSR
3FGL J0847.4-4327,-25.2669467,-26.3998604,2.7521057,1.88491122,3.86669651,-0.079326009,-0.762676171,-0.975741293,0.135549285,-0.023177078,849.48724,LogParabola,0.126518025,0.873481975,0.684298488,0.315701512,0.803982691,0.196017309,0.585064924,0.414935076,1,0.099,0.017,0.098,MIXED
3FGL J0851.4-4244,-25.0737748,-26.4133081,2.755762,1.35929016,3.74250505,-0.524571109,-0.834826205,-0.83891082,-0.608862312,0.99315923,676.69794,LogParabola,0.878215871,0.121784129,0.466504042,0.533495958,0.619721701,0.380278299,0.711657601,0.288342399,0,0.641,0.127,0,MIXED
3FGL J0854.8-4503,-27.0651843,-26.5404088,2.3573065,1.86795205,3.8052348,0.307413102,-0.42241138,-0.704981224,-0.82461513,-0.022904674,1786.5521,LogParabola,0.000183,0.999817193,0.078222728,0.921777272,0.179658262,0.820341738,0.320000551,0.679999449,1,0.997,1,0.999,PSR
3FGL J0855.4-4818,-25.4351937,-26.4625258,2.8079157,1.9704676,3.52157533,-0.363781239,-0.826781308,-0.755936137,-0.926831682,-2.0487416,814.33234,LogParabola,0.001032334,0.998967666,0.051291132,0.948708868,0.068110254,0.931889746,0.428545412,0.571454588,1,0.997,1,0.865,PSR
3FGL J0857.6-4258,-26.5098895,-26.4953556,2.7347429,1.50849717,4.10498317,0.033280276,-0.702145606,-0.843907393,-0.892814295,1.7071915,1137.0533,LogParabola,0.483466355,0.516533645,0.335851554,0.664148446,0.501679711,0.498320289,0.575315586,0.424684414,0.855,0.928,0.435,0.117,MIXED
3FGL J0858.6-4357,-25.3641552,-26.4363176,2.5489104,2.10127275,4.03988898,-0.255494264,-0.711763688,-0.954112554,-0.50572064,1.206664,889.45636,LogParabola,0.060511402,0.939488598,0.116112299,0.883887701,0.224160623,0.775839377,0.630170747,0.369829253,1,0.997,0.999,0.019,MIXED
3FGL J0901.6-4700,-26.7573031,-26.3099604,2.592352,1.68443195,4.00912276,-0.631290683,-0.581379313,-0.777466831,-0.999963118,-0.39923817,1273.2411,LogParabola,0.065971183,0.934028817,0.131610075,0.868389925,0.189778709,0.810221291,0.35020868,0.64979132,1,0.996,1,0.99,PSR
3FGL J0905.6-4917,-25.1178835,-26.7188355,2.5635064,2.19679649,4.08604639,0.966087798,-0.788732205,-0.913642176,-0.999812566,-1.422046,768.8468,LogParabola,0.043460491,0.956539509,0.044995182,0.955004818,0.082935115,0.917064885,0.511757085,0.488242915,1,0.997,1,0.423,MIXED
3FGL J0906.0-4705,-25.7449997,-26.4904112,2.790429,1.57095256,4.04318845,0.216400932,-0.818430058,-0.967886321,0.045710874,0.096049935,864.0587,LogParabola,0.915387307,0.084612693,0.868239793,0.131760207,0.933094975,0.066905025,0.749266708,0.250733292,0,0.002,0,0,AGN
3FGL J0907.0-4802,-27.0346159,-26.6060174,2.6750665,1.67946609,3.70757819,0.999905359,-0.720958471,-0.768848005,-0.999955604,-0.416362,1372.8569,LogParabola,0.160527637,0.839472363,0.099395821,0.900604179,0.208461596,0.791538404,0.451625766,0.548374234,1,0.997,1,0.798,PSR
3FGL J0914.5-4736,-24.4799354,-26.6184239,2.414039,2.01617781,4.27562558,-0.310322343,-0.828722525,-0.911242371,-0.285144662,0.8012365,618.5902,LogParabola,0.071385969,0.928614031,0.327484067,0.672515933,0.596095896,0.403904104,0.721949165,0.278050835,1,0.915,0.164,0,MIXED
3FGL J0915.8-5110,-23.476897,-26.8088196,2.3481908,1.6614505,3.86992307,-0.44496624,-0.910259931,-0.822237945,-0.241860641,-1.5189159,352.14557,LogParabola,0.635698026,0.364301974,0.40978851,0.59021149,0.720607364,0.279392636,0.803219489,0.196780511,0,0.693,0.04,0,MIXED
3FGL J0933.9-6232,-27.4803998,-27.5747171,1.4801999,2.17680059,4.08094418,-0.337519104,0.062804211,-0.55127219,-0.962199936,-7.8936515,1713.0546,LogParabola,0.00062,0.999379928,0.037749184,0.962250816,0.065184033,0.934815967,0.019078231,0.980921769,1,0.997,1,1,PSR
3FGL J0953.7-1510,-27.7648109,-27.9763977,1.8100071,1.77007563,3.69423136,0.752499692,-0.236787848,-0.73221733,-0.999960159,29.605461,1383.4703,LogParabola,0.014483258,0.985516742,0.153060673,0.846939327,0.093680599,0.906319401,0.211638206,0.788361794,1,0.991,1,1,PSR
3FGL J0954.8-3948,-24.1154096,-27.4265533,2.2835312,1.3622629,3.93839869,-0.619474685,-0.769425535,-0.642057097,-0.999955311,11.457521,348.06586,LogParabola,0.600367112,0.399632888,0.343696386,0.656303614,0.519070806,0.480929194,0.785843364,0.214156636,0,0.841,0.339,0,MIXED
3FGL J1002.5-5709,-25.8731432,-26.3091286,2.3798265,1.43137026,3.45131406,0.34021463,-0.751186127,-0.81859984,-0.829762637,-1.4720495,911.0524,LogParabola,0.001488765,0.998511235,0.110786403,0.889213597,0.189089697,0.810910303,0.410303965,0.589696035,1,0.997,1,0.924,PSR
3FGL J1013.6-5734,-25.4957766,-26.5288741,2.6835427,1.75074362,3.77784226,0.999964652,-0.772656338,-0.854819348,-0.638837592,-0.93456733,899.0782,LogParabola,0.962581719,0.037418281,0.202797005,0.797202995,0.43539181,0.56460819,0.675563956,0.324436044,0,0.991,0.65,0.005,MIXED
3FGL J1016.5-6034,-24.8649588,-26.9278146,2.967714,1.76272022,3.90284118,-0.342799046,-0.933393311,-0.756023601,-0.99984023,-3.2138844,560.6492,LogParabola,0.79963435,0.20036565,0.112224153,0.887775847,0.30662781,0.69337219,0.663709235,0.336290765,0,0.997,0.996,0.004,MIXED
3FGL J1026.2-5730,-26.8408297,-25.9921974,2.8420198,1.98401829,3.92036551,-0.734763769,-0.472185423,-0.802496816,-0.789783015,0.03263714,1818.6279,LogParabola,0.001661872,0.998338128,0.13141085,0.86858915,0.158549829,0.841450171,0.23154461,0.76845539,1,0.995,1,1,PSR
3FGL J1035.7-6720,-25.4730896,-27.2479595,1.9564838,2.12720284,3.85041006,-0.160173172,-0.508751825,-0.714307713,-0.94571813,-7.8283772,778.90356,LogParabola,0.000448,0.999552379,0.038435535,0.961564465,0.049535324,0.950464676,0.128198655,0.871801345,1,0.997,1,1,PSR
3FGL J1037.2-6052,-27.0914621,-26.9605334,2.7595172,1.53296391,3.72015789,-0.472114619,-0.860953299,-0.561994301,-0.999999844,-2.136391,1182.8549,LogParabola,0.931768975,0.068231025,0.160206375,0.839793625,0.368917082,0.631082918,0.679784918,0.320215082,0,0.996,0.952,0.001,MIXED
3FGL J1037.9-5843,-27.9360401,-26.3876845,2.5920827,1.5881203,3.66038797,-0.693520477,-0.638202693,-0.778860342,-0.759042873,-0.2258595,2285.7021,LogParabola,0.363938147,0.636061853,0.186656997,0.813343003,0.21120748,0.78879252,0.576447376,0.423552624,1,0.987,1,0.129,MIXED
3FGL J1039.1-5809,-27.8530874,-26.4708721,2.6934597,1.60118683,3.62338795,0.994823597,-0.515975648,-0.707415164,-0.99998526,0.35093978,1940.8593,LogParabola,0.032275774,0.967724226,0.125534852,0.874465148,0.243719264,0.756280736,0.325111278,0.674888722,1,0.997,1,0.997,PSR
3FGL J1047.3-6005,-27.9511443,-26.2331637,2.635708,1.53107277,3.89259563,-0.479376518,-0.163636599,-0.839339399,-0.639181008,-0.8621091,2277.2017,LogParabola,0.249963002,0.750036998,0.399275789,0.600724211,0.489625952,0.510374048,0.485624672,0.514375328,1,0.788,0.477,0.58,PSR
3FGL J1048.2-5928,-27.2464143,-26.2159224,2.811329,2.26295,4.1863014,0.994102119,-0.35515809,-0.868413925,-0.732350173,-0.26051334,1819.415,LogParabola,0.937334253,0.062665747,0.127827317,0.872172683,0.239214575,0.760785425,0.388528949,0.611471051,0,0.996,0.997,0.956,MIXED
3FGL J1056.7-5853,-25.6887917,-26.6895528,2.5418246,2.22055084,3.57543757,-0.198314579,-0.681181071,-0.871786759,-0.999954756,0.74054885,1000.85565,LogParabola,0.002652049,0.997347951,0.032301777,0.967698223,0.015903317,0.984096683,0.393370955,0.606629045,1,0.997,1,0.94,PSR
3FGL J1104.9-6036,-27.1051726,-26.0998458,2.5581317,2.15010047,3.76339027,0.999919939,-0.440274914,-0.689123385,-0.98416179,-0.3890897,1995.4863,LogParabola,9.26e-05,0.999907407,0.048993126,0.951006874,0.069040327,0.930959673,0.186723699,0.813276301,1,0.997,1,1,PSR
3FGL J1112.0-6135,-25.9220795,-26.2625493,2.6534743,2.20869455,4.02031912,-0.266045993,-0.717288015,-0.751387402,-0.926257729,-0.958031,1227.508,LogParabola,0.00188575,0.99811425,0.055940322,0.944059678,0.07944961,0.92055039,0.360849121,0.639150879,1,0.997,1,0.983,PSR
3FGL J1119.9-2204,-25.7647281,-27.599438,1.8113669,2.2676849,4.13711362,-0.042907963,-0.485484334,-0.769623939,-0.999989576,36.058777,791.70807,LogParabola,0.008849912,0.991150088,0.167431504,0.832568496,0.037447114,0.962552886,0.122039685,0.877960315,1,0.982,1,1,PSR
3FGL J1120.6+0713,-27.7616866,-27.898371,2.0271332,1.68170694,4.24831165,0.977908291,-0.476457547,-0.633869055,-0.96140067,60.68519,1306.9022,LogParabola,0.254579957,0.745420043,0.466839565,0.533160435,0.487785592,0.512214408,0.510886902,0.489113098,1,0.64,0.612,0.43,MIXED
3FGL J1128.6-5434,-24.2592644,-27.3900502,2.5554132,1.44146143,3.66290687,-0.557545429,-0.849000644,-0.995221399,-0.992437975,6.369178,335.7215,LogParabola,0.283855913,0.716144087,0.13686926,0.86313074,0.17392447,0.82607553,0.70887286,0.29112714,1,0.994,1,0,MIXED
3FGL J1128.7-6232,-26.6102626,-26.7145691,2.708351,1.74685903,3.8106762,0.99858104,-0.757105432,-0.825075399,-0.683764093,-1.1766102,1235.1865,LogParabola,0.870565394,0.129434606,0.210308015,0.789691985,0.439796637,0.560203363,0.710065873,0.289934127,0,0.991,0.683,0,MIXED
3FGL J1208.4-6239,-27.2438378,-26.0389286,2.3879848,1.75721673,4.1657372,0.810849246,-0.355498665,-0.658408404,-0.92663763,-0.19969934,2153.6921,LogParabola,0.004265416,0.995734584,0.196323267,0.803676733,0.378757053,0.621242947,0.256759819,0.743240181,1,0.996,0.903,1,PSR
3FGL J1225.9+2953,-28.2246071,-27.6584143,1.9404992,1.64431472,4.06117681,0.295858598,-0.510710187,-0.36458415,-0.890935171,83.764755,1750.3351,LogParabola,0.119966514,0.880033486,0.478782325,0.521217675,0.511803203,0.488196797,0.350568315,0.649431685,1,0.604,0.461,0.993,MIXED
3FGL J1231.6-5113,-24.8631148,-27.4606213,2.2762587,1.72528539,3.84595166,-0.331698871,-0.758039753,-0.9970267,-0.99519424,11.528771,454.42468,LogParabola,0.057499413,0.942500587,0.109118329,0.890881671,0.084416074,0.915583926,0.629011386,0.370988614,1,0.997,1,0.013,MIXED
3FGL J1306.4-6043,-26.627357,-26.7129711,1.9560455,1.96954248,3.57482094,-0.104235062,-0.357361536,-0.528834477,-0.857838178,2.0864322,1551.6885,LogParabola,0.00016,0.999839907,0.039585143,0.960414857,0.071304308,0.928695692,0.153188516,0.846811484,1,0.997,1,1,PSR
3FGL J1317.6-6315,-27.2767522,-26.404368,2.4874306,1.57664251,3.92264133,0.99737042,-0.605245631,-0.751727306,-0.950192192,-0.5375745,1854.689,LogParabola,0.027546922,0.972453078,0.183429577,0.816570423,0.345684904,0.654315096,0.356234811,0.643765189,1,0.997,0.982,0.989,PSR
3FGL J1329.8-6109,-27.4114034,-26.7597739,2.1063187,1.51622773,4.01930954,-0.000714,-0.466009884,-0.592471651,-0.960487462,1.3645252,1582.1742,LogParabola,0.02037468,0.97962532,0.151692943,0.848307057,0.375605433,0.624394567,0.432076728,0.567923272,1,0.997,1,0.88,PSR
3FGL J1350.4-6224,-27.6619152,-26.4528522,2.1646054,1.82080903,4.06459641,0.999277272,-0.267213523,-0.566663118,-0.999993557,-0.31989783,2450.8237,LogParabola,0.002362705,0.997637295,0.094697759,0.905302241,0.273377903,0.726622097,0.258026457,0.741973543,1,0.997,1,1,PSR
3FGL J1358.5-6025,-25.1631041,-26.3264311,2.3573315,1.70546284,3.97333953,-0.286530434,-0.643654438,-0.767718374,-0.974270595,1.3692589,803.7275,LogParabola,0.003091867,0.996908133,0.084019915,0.915980085,0.176172345,0.823827655,0.350102054,0.649897946,1,0.997,1,0.996,PSR
3FGL J1405.4-6119,-26.5552787,-25.7946875,2.4550364,1.9448461,3.78270827,-0.30536204,-0.636466903,-0.733243287,-0.736873012,0.29036754,2151.661,LogParabola,0.001925544,0.998074456,0.094867129,0.905132871,0.11239533,0.88760467,0.277290678,0.722709322,1,0.997,1,0.999,PSR
3FGL J1411.8-5743,-24.9804463,-27.1125216,2.542962,1.54554808,3.76150746,-0.169176089,-0.866190932,-0.698635372,-0.797685731,3.4884503,583.2058,LogParabola,0.699072054,0.300927946,0.18943503,0.81056497,0.473321554,0.526678446,0.737997195,0.262002805,0,0.993,0.596,0,MIXED
3FGL J1412.3-6635,-27.4889249,-27.2536479,2.4101508,1.45842826,3.86848723,-0.460553753,-0.575404647,-0.675316315,-0.99998904,-4.9791884,1237.2113,LogParabola,0.457500254,0.542499746,0.151390524,0.848609476,0.354481169,0.645518831,0.631236975,0.368763025,1,0.996,0.999,0.004,MIXED
3FGL J1447.3-5800,-23.2234795,-26.5227134,2.3891757,1.47708304,3.94581986,-0.609472688,-0.796049403,-0.874070828,-0.835180186,1.4800504,338.93057,LogParabola,0.214794578,0.785205422,0.181784336,0.818215664,0.364555761,0.635444239,0.659986218,0.340013782,1,0.991,0.991,0.006,MIXED
3FGL J1456.7-6046,-24.2435943,-26.1061763,2.7192767,1.70397943,3.8855075,-0.155949578,-0.859297987,-0.878725243,-0.881008115,-1.5372295,552.5292,LogParabola,0.028236066,0.971763934,0.122627655,0.877372345,0.224980134,0.775019866,0.384990962,0.615009038,1,0.997,1,0.96,PSR
