Source_Name_3FGL,ln(Flux_Density),ln(Unc_EnergyFlux100),Spec_index,ln(significant_curve),ln(variability),hr12,hr23,hr34,hr45,GLAT_3FGL,Pivot_Energy,Spectrum_Type,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
3FGL J1220.0-2502,-29.96840202,-27.67418303,2.2526596,-0.086144008,3.942524858,-0.970919657,0.450098804,-0.757581311,-0.293467238,37.28228,1853.5344,PowerLaw,0.999223696,7.76E-04,0.994920079,0.005079921,0.998394469,0.001605531,0.956506636,0.043493364,0,0,0,0
3FGL J1220.1-3715,-30.24867176,-27.74198664,2.046814,-0.236463368,3.73676397,0.475914086,-0.553665225,-0.578135138,-0.229416117,25.2004,2428.5615,PowerLaw,0.999783206,2.17E-04,0.994977725,0.005022275,0.999062084,9.38E-04,0.997528823,0.002471177,0,0,0,0
3FGL J1220.3+6055,-28.91560589,-28.12744955,2.517096,0.10989915,3.902867764,-0.659787122,-0.807828993,-0.8894136,0.571727811,55.79293,942.51276,PowerLaw,0.999937152,6.28E-05,0.995515916,0.004484084,0.999775392,2.25E-04,0.914229503,0.085770497,0,0,0,0
3FGL J1221.5-0632,-28.13364497,-27.56953832,2.2497928,0.717626209,3.961590391,-0.455876908,-0.498804694,-0.56193584,-0.962601529,55.55176,1255.9484,PowerLaw,0.950701067,0.049298933,0.948878674,0.051121326,0.890396143,0.109603857,0.714102308,0.285897692,0,0,0,0.001
3FGL J1222.7+7952,-33.09661516,-28.00447529,1.7372625,-0.752501446,3.846224491,0.997890135,-0.43985811,-0.491392325,-0.112654178,37.173252,7489.31,PowerLaw,0.999789875,2.10E-04,0.995958721,0.004041279,0.999874801,1.25E-04,0.997513999,0.002486001,0,0,0,0
3FGL J1223.0-5622,-25.26897669,-27.25552001,2.7757955,0.765482633,3.76664642,-0.72224606,-0.725561189,-0.904382303,-0.727507966,6.276895,390.53,PowerLaw,0.999732115,2.68E-04,0.888396579,0.111603421,0.896208145,0.103791855,0.893430328,0.106569672,0,0,0,0
3FGL J1223.2+1215,-29.46577751,-27.82998841,2.2131422,0.590688174,3.670978178,-0.866246922,-0.025507838,-0.613009849,-0.825453506,73.72789,1490.0172,PowerLaw,0.992335657,0.007664343,0.946281663,0.053718337,0.88333006,0.11666994,0.881432281,0.118567719,0,0,0,0
3FGL J1223.3+0818,-30.43284785,-27.79319759,1.9848448,0.541105758,3.695785229,-0.662893629,-0.161386207,-0.238070209,-0.873926467,70.04557,2455.9136,PowerLaw,0.984837451,0.015162549,0.964153918,0.035846082,0.941774748,0.058225252,0.897028328,0.102971672,0,0,0,0
3FGL J1225.4-3448,-32.94321613,-27.879168,1.7596995,-1.293444843,3.524079867,-0.346814632,-0.196879621,-0.485942211,0.10738905,27.759865,6984.209,PowerLaw,0.999809667,1.90E-04,0.995839928,0.004160072,0.999966352,3.36E-05,0.996286424,0.003713576,0,0,0,0
3FGL J1228.4-0317,-29.18138252,-27.68379393,2.2719634,-6.159318766,3.943172193,-0.222920605,-0.534619276,-0.489754593,-0.686103313,59.07458,1458.8824,PowerLaw,0.999818384,1.82E-04,0.996457347,0.003542653,0.999999999,5.79E-10,0.980358075,0.019641925,0,0,0,0
3FGL J1231.6+4825,-28.14859234,-27.73254195,2.5151477,-0.103553771,3.79284714,-0.658831975,-0.666763491,-0.853711183,-0.426257845,68.365295,915.55566,PowerLaw,0.99983181,1.68E-04,0.99391587,0.00608413,0.995780945,0.004219055,0.946178519,0.053821481,0,0,0,0
3FGL J1231.7-6513,-26.54519354,-26.95683807,2.4243836,1.24640983,3.87351188,-0.525418033,-0.676395497,-0.762230722,-0.95455693,-2.4303267,826.8111,PowerLaw,0.170583123,0.829416877,0.251859908,0.748140092,0.465454348,0.534545652,0.329315224,0.670684776,1,0.984,0.802,0.998
3FGL J1232.3+1701,-31.21609141,-27.71748737,1.8371742,0.083291333,3.716371389,0.592766738,-0.146415576,-0.476391854,-0.433197677,78.97213,3457.008,PowerLaw,0.999804682,1.95E-04,0.993268257,0.006731743,0.994182711,0.005817289,0.997139229,0.002860771,0,0,0,0
3FGL J1232.5-3720,-31.40885804,-27.76250432,1.9247106,-0.217702307,4.034229842,-0.898235316,-0.230002684,-0.393726952,-0.320592279,25.377394,3936.3057,PowerLaw,0.999856034,1.44E-04,0.994978791,0.005021209,0.99929314,7.07E-04,0.998685452,0.001314548,0,0,0,0
3FGL J1232.8+1332,-27.17762952,-27.51084548,2.6706228,0.352865557,3.929670567,-0.733807454,-0.644095918,-0.796325869,-0.999780005,75.73146,632.69763,PowerLaw,0.991043197,0.008956803,0.97784871,0.02215129,0.940024665,0.059975335,0.851724947,0.148275053,0,0,0,0
3FGL J1234.7-0437,-33.17724623,-27.70147845,1.6491082,0.392148231,3.864397461,-0.994781774,0.683332999,-0.905019213,0.761281775,57.996407,8848.023,PowerLaw,0.999740103,2.60E-04,0.995159076,0.004840924,0.998546105,0.001453895,0.976123726,0.023876274,0,0,0,0
3FGL J1236.5-6154,-28.70804913,-26.62275554,2.3675392,0.191920918,3.980711311,-0.771183414,-0.599287484,-0.804341209,-0.540272103,0.916498,1709.653,PowerLaw,0.961616177,0.038383823,0.963208525,0.036791475,0.983741671,0.016258329,0.741503101,0.258496899,0,0,0,0
3FGL J1236.6-7050,-29.63172039,-27.39377042,2.2077086,-0.962670512,3.945249636,0.915664531,-0.629289509,-0.701454733,-0.465950613,-8.00995,2018.477,PowerLaw,0.999139152,8.61E-04,0.992365299,0.007634701,0.99984157,1.58E-04,0.977829971,0.022170029,0,0,0,0
3FGL J1239.1-1158,-24.5282061,-27.61381303,3.0667129,1.066453149,3.908514578,-0.840423301,-0.871620823,-0.480918005,-0.657962565,50.781433,270.1581,PowerLaw,0.999714851,2.85E-04,0.963952169,0.036047831,0.972088266,0.027911734,0.925869305,0.074130695,0,0,0,0
3FGL J1240.3-7149,-30.31057693,-27.31372522,1.9647563,-1.262893464,4.249966445,-0.725082438,-0.624527707,-0.429280996,-0.295746683,-8.97308,3672.5571,PowerLaw,0.999757478,2.43E-04,0.994174834,0.005825166,0.999981354,1.86E-05,0.998835642,0.001164358,0,0,0,0
3FGL J1244.2-6227,-28.05230133,-26.49263881,2.3239348,1.084500518,3.711015631,0.999862362,-0.600449807,-0.699816911,-0.896052976,0.40676183,1603.8085,PowerLaw,0.068166859,0.931833141,0.452082736,0.547917264,0.596163872,0.403836128,0.121057006,0.878942994,1,0.674,0.174,1
3FGL J1244.3-5515,-26.10193636,-27.31113634,2.6200912,-0.08343748,3.833724542,-0.573328195,-0.732969357,-0.829407806,-0.570941115,7.60084,535.5295,PowerLaw,0.999429016,5.71E-04,0.989783736,0.010216264,0.995752668,0.004247332,0.9424181,0.0575819,0,0,0,0
3FGL J1249.1-2808,-29.86172862,-27.66769319,2.066672,-0.737060114,3.908716605,-0.776826589,-0.486915469,-0.459626674,-0.477511983,34.72543,2234.5183,PowerLaw,0.999815248,1.85E-04,0.995645296,0.004354704,0.999676289,3.24E-04,0.999031092,9.69E-04,0,0,0,0
3FGL J1249.5-0546,-29.10163244,-27.42702858,2.4129112,-0.507983998,3.962599763,0.97722051,-0.90673942,-0.13091291,-0.770251175,57.089054,1453.2872,PowerLaw,0.999836638,1.63E-04,0.995531006,0.004468994,0.999749347,2.51E-04,0.978190395,0.021809605,0,0,0,0
3FGL J1250.2-0233,-35.16433887,-27.53846609,1.0975342,-0.314400108,3.275936343,-0.998633269,-0.550879258,0.740654103,0.823254386,60.30657,33148.875,PowerLaw,0.992613878,0.007386122,0.995901562,0.004098438,0.999983094,1.69E-05,0.981277039,0.018722961,0,0,0,0
3FGL J1251.0-4943,-30.27918947,-27.55255935,2.0301764,0.538534736,3.590714102,0.694275128,-0.342966255,-0.294319808,-0.800994478,13.140263,2773.8657,PowerLaw,0.991286316,0.008713684,0.959256958,0.040743042,0.961414168,0.038585832,0.913074959,0.086925041,0,0,0,0
3FGL J1256.1-5703,-25.98950881,-27.10084344,2.6924982,1.186014067,3.93329984,-0.691717582,-0.755580082,-0.874423629,-0.87856252,5.815334,541.2132,PowerLaw,0.79071918,0.20928082,0.5751173,0.4248827,0.629999814,0.370000186,0.576262502,0.423737498,0,0.27,0.004,0.117
3FGL J1257.0-6338,-28.46947573,-26.52806146,2.2433429,-0.039495895,4.749456573,-0.902108952,-0.142651414,-0.571179758,-0.792117402,-0.7705996,2113.7246,PowerLaw,0.998336605,0.001663395,0.978337488,0.021662512,0.998502062,0.001497938,0.926402212,0.073597788,0,0,0,0
3FGL J1258.4+2123,-28.03419171,-27.56771623,2.6436985,1.063807571,3.768442247,-0.866945652,-0.999979526,0.999743204,-0.645417461,84.03823,814.4768,PowerLaw,0.998700127,0.001299873,0.985516926,0.014483074,0.997795661,0.002204339,0.920184021,0.079815979,0,0,0,0
3FGL J1259.3-8151,-28.09966461,-27.50032019,2.4389155,0.590226464,3.782165997,-0.715369676,-0.599272609,-0.666481385,-0.876556917,-18.99344,1022.2491,PowerLaw,0.991783248,0.008216752,0.947198597,0.052801403,0.917906744,0.082093256,0.739412675,0.260587325,0,0,0,0
3FGL J1259.5-3231,-25.77585768,-27.43980449,2.7141607,-3.29947598,4.120455518,-0.806441249,-0.728480498,-0.729782944,-0.999882604,30.32182,441.6026,PowerLaw,0.997540485,0.002459515,0.996321457,0.003678543,0.999999086,9.14E-07,0.978435385,0.021564615,0,0,0,0
3FGL J1301.5+3333,-28.35119731,-27.83675768,2.3971708,0.998634372,4.142459959,-0.380163214,-0.540637682,-0.771906988,-0.999971597,83.20579,1048.1406,PowerLaw,0.992054332,0.007945668,0.861673438,0.138326562,0.746412248,0.253587752,0.666232467,0.333767533,0,0,0,0.004
3FGL J1304.6+1200,-28.27562159,-27.74589362,2.3732214,0.816916617,3.963553735,-0.355083026,-0.567652658,-0.944787196,-0.898725077,74.56194,971.0192,PowerLaw,0.852948359,0.147051641,0.900262984,0.099737016,0.723642457,0.276357543,0.665881908,0.334118092,0,0,0,0.004
3FGL J1306.8-4031,-25.78360464,-27.49969123,2.540673,-1.147807207,3.779142304,-0.707543392,-0.685645204,-0.693704255,-0.915042654,22.243616,561.4593,PowerLaw,0.993419237,0.006580763,0.994917826,0.005082174,0.999491247,5.09E-04,0.925657263,0.074342737,0,0,0,0
3FGL J1308.7-5738,-26.53127071,-27.07648529,2.6785476,-2.046367295,3.521171112,-0.800945686,-0.842576345,-0.60331736,-0.674059128,5.153725,624.8902,PowerLaw,0.998982629,0.001017371,0.995829935,0.004170065,0.999972198,2.78E-05,0.944769657,0.055230343,0,0,0,0
3FGL J1309.0+0347,-30.32756655,-27.93828684,2.085472,1.005803046,3.759730292,-0.603999868,-0.098955548,-0.278494606,-0.999404186,66.287125,1972.8096,PowerLaw,0.848135579,0.151864421,0.800397213,0.199602787,0.770685822,0.229314178,0.666508316,0.333491684,0,0.001,0,0.004
3FGL J1311.8-6230,-26.61364997,-26.17327601,2.458425,-0.250679073,3.832719158,-0.602564069,-0.779402582,-0.63245219,-0.748752887,0.27097604,1141.623,PowerLaw,0.717011049,0.282988951,0.975339103,0.024660897,0.992804104,0.007195896,0.708594108,0.291405892,0,0,0,0
3FGL J1312.3+8513,-27.72638752,-27.86943306,2.5684013,0.299651453,3.365570031,-0.760111262,-0.689613734,-0.706010848,-0.266836835,31.882471,730.5022,PowerLaw,0.999497359,5.03E-04,0.990530068,0.009469932,0.988738605,0.011261395,0.931569456,0.068430544,0,0,0,0
3FGL J1315.7-0732,-29.28065762,-27.50900527,2.0191858,-1.636827249,4.283317284,-0.225576772,-0.487078688,-0.675334022,-0.17226304,54.825226,2099.5554,PowerLaw,0.999604274,3.96E-04,0.996123959,0.003876041,0.999993434,6.57E-06,0.989652719,0.010347281,0,0,0,0
3FGL J1316.2-6446,-24.32864435,-26.77107287,2.788639,0.50726425,4.664243525,-0.762435939,-0.762268266,-0.899460175,-0.558348156,-2.0252612,383.14154,PowerLaw,0.999969588,3.04E-05,0.969123602,0.030876398,0.996458858,0.003541142,0.93830286,0.06169714,0,0,0,0
3FGL J1323.2-3901,-27.77508192,-27.44335545,2.5226324,-0.405631272,3.570581161,-0.618817357,-0.769127838,-0.605500983,-0.793946857,23.431288,882.842,PowerLaw,0.998755375,0.001244625,0.99317225,0.00682775,0.995448928,0.004551072,0.961318541,0.038681459,0,0,0,0
3FGL J1325.2-5411,-27.42812803,-27.12854473,2.4746485,0.935741336,3.455899559,-0.312498775,-0.632450187,-0.792084755,-0.999981495,8.357875,960.79926,PowerLaw,0.336829407,0.663170593,0.432210536,0.567789464,0.418109893,0.581890107,0.438185617,0.561814383,1,0.724,0.965,0.859
3FGL J1326.2-4651,-26.27331573,-27.19002125,2.6946251,-1.548636412,3.712236297,0.997776352,-0.83589715,-0.999854049,0.998419554,15.602569,530.5989,PowerLaw,0.999202586,7.97E-04,0.996105841,0.003894159,0.999999396,6.04E-07,0.905537454,0.094462546,0,0,0,0
3FGL J1329.1-0536,-29.29589272,-27.25077679,2.3515882,-0.336746036,3.924536781,-0.517743137,-0.615288258,-0.527374989,-0.732993894,56.013855,1727.6458,PowerLaw,0.999886637,1.13E-04,0.994653678,0.005346322,0.997446493,0.002553507,0.977312723,0.022687277,0,0,0,0
3FGL J1330.4+5641,-25.9462059,-27.96884865,2.995564,-0.047494099,3.913824661,-0.661621553,-0.937693695,-0.067844088,-0.62908228,59.629963,341.9843,PowerLaw,0.999986013,1.40E-05,0.994626632,0.005373368,0.999755991,2.44E-04,0.993062493,0.006937507,0,0,0,0
3FGL J1333.8-4417,-26.7125233,-27.32178941,2.6865215,-1.663242726,3.867203657,-0.762955222,-0.88363747,-0.146291482,-0.870736314,17.927818,610.4397,PowerLaw,0.999004387,9.96E-04,0.995824201,0.004175799,0.999986568,1.34E-05,0.959090381,0.040909619,0,0,0,0
3FGL J1334.3-4152,-32.43427779,-27.5653434,2.0063736,-0.050929466,3.650622137,-0.15047451,-0.999839546,0.997188433,-0.622813696,20.293913,5585.3965,PowerLaw,0.999645039,3.55E-04,0.99484217,0.00515783,0.999830503,1.69E-04,0.996146742,0.003853258,0,0,0,0
3FGL J1335.1-5655,-28.34242626,-26.99330737,2.337999,0.554574129,4.192567163,-0.498945154,-0.682970224,-0.453876966,-0.936345946,5.4412484,1558.586,PowerLaw,0.992694865,0.007305135,0.956849884,0.043150116,0.970824997,0.029175003,0.862918603,0.137081397,0,0,0,0
3FGL J1335.2-4056,-26.14514028,-27.31040442,2.679862,0.197310657,3.920543205,-0.745298416,-0.809049865,-0.684635646,-0.423122135,21.182281,552.63385,PowerLaw,0.999792136,2.08E-04,0.993291435,0.006708565,0.996858618,0.003141382,0.972686776,0.027313224,0,0,0,0
3FGL J1342.4-6904,-27.49311263,-27.1284731,2.6378024,-0.877778635,3.505752873,-0.71757832,-0.842360354,-0.418693641,-0.745199487,-6.6518083,815.3418,PowerLaw,0.998982629,0.001017371,0.990789042,0.009210958,0.999441395,5.59E-04,0.964795066,0.035204934,0,0,0,0
3FGL J1345.1+1949,-27.54011014,-27.81230142,2.6026273,-0.383180417,3.803275917,-0.797491082,-0.699365569,-0.52052663,-0.685105442,75.68767,666.0558,PowerLaw,0.999943459,5.65E-05,0.994342979,0.005657021,0.998761968,0.001238032,0.989581884,0.010418116,0,0,0,0
3FGL J1346.2-2608,-28.08390658,-27.69977727,2.3257587,0.750868439,3.818183138,-0.643300584,-0.588667923,-0.603804159,-0.898702754,35.12118,973.01984,PowerLaw,0.969289897,0.030710103,0.938297436,0.061702564,0.867393651,0.132606349,0.797416656,0.202583344,0,0,0,0
3FGL J1348.5-7150,-27.00498413,-27.35180382,2.6377401,0.418536767,4.062645876,-0.76062728,-0.83708665,-0.239202307,-0.71616976,-9.465131,656.77026,PowerLaw,0.999771412,2.29E-04,0.982992124,0.017007876,0.996849298,0.003150702,0.975296721,0.024703279,0,0,0,0
3FGL J1348.5-5833,-25.34785669,-26.89879064,2.793113,0.081037259,3.875921187,-0.821805323,-0.823472949,-0.367592692,-0.832519761,3.4842227,465.89874,PowerLaw,0.999465853,5.34E-04,0.982181995,0.017818005,0.996320695,0.003679305,0.941875607,0.058124393,0,0,0,0
3FGL J1351.1-2743,-29.07929199,-27.60259004,2.382026,-1.421914948,3.891447576,-0.473227956,-0.882765875,-0.654695374,-0.099580917,33.307255,1357.408,PowerLaw,0.999695716,3.04E-04,0.996139377,0.003860623,0.999986324,1.37E-05,0.966666826,0.033333174,0,0,0,0
3FGL J1351.8-1524,-29.21063327,-27.58219867,2.4004219,-0.21856032,3.971006092,-0.896011591,-0.621963449,-0.574314107,-0.343369909,45.01056,1336.1552,PowerLaw,0.99992938,7.06E-05,0.995234861,0.004765139,0.999181433,8.19E-04,0.985555932,0.014444068,0,0,0,0
3FGL J1400.2-2413,-28.81324254,-27.64430415,2.1566541,1.189613927,3.916616559,-0.683467467,-0.267559712,-0.649529721,-0.999997528,36.022175,1365.8347,PowerLaw,0.685199783,0.314800217,0.66328503,0.33671497,0.499585639,0.500414361,0.320450029,0.679549971,0,0.061,0.586,0.999
3FGL J1402.7-3240,-28.11368681,-27.70669576,2.443047,-0.36669593,3.820702357,-0.661391999,-0.730537659,-0.782619016,-0.564820244,27.846737,876.8141,PowerLaw,0.999519298,4.81E-04,0.994376095,0.005623905,0.997728943,0.002271057,0.959223237,0.040776763,0,0,0,0
3FGL J1403.1+1304,-29.3274737,-27.93393426,2.2657087,0.812050699,3.846157097,-0.650278532,-0.42509273,-0.765147239,-0.999948804,68.118645,1299.6263,PowerLaw,0.946855337,0.053144663,0.843318587,0.156681413,0.66533013,0.33466987,0.690435198,0.309564802,0,0,0.001,0
3FGL J1404.3-5241,-28.20303915,-27.28802797,2.3515742,0.833639943,4.006708445,-0.784636341,-0.32502523,-0.880815685,-0.665538644,8.603477,1121.8455,PowerLaw,0.971848082,0.028151918,0.916663553,0.083336447,0.88145676,0.11854324,0.772409561,0.227590439,0,0,0,0
3FGL J1404.7-5844,-31.68315621,-26.80119182,2.0416825,0.250093049,3.668814645,0.976249813,-0.904496705,-0.596003816,-0.101052412,2.7868216,5995.7637,PowerLaw,0.999044472,9.56E-04,0.969748967,0.030251033,0.993665904,0.006334096,0.984495429,0.015504571,0,0,0,0
3FGL J1408.0-2924,-25.76498491,-27.69159906,2.68591,1.199512452,3.76437565,-0.648786392,-0.817489386,-0.890622697,-0.929178182,30.56778,419.19153,PowerLaw,0.898815463,0.101184537,0.664770657,0.335229343,0.51311422,0.48688578,0.677435208,0.322564792,0,0.055,0.398,0.002
3FGL J1409.2-3743,-26.10345493,-27.58357261,2.6988716,-0.995739324,3.774222857,-0.726176209,-0.643301034,-0.759767955,-0.999942533,22.633854,461.24896,PowerLaw,0.996810084,0.003189916,0.994534632,0.005465368,0.999005479,9.95E-04,0.894551502,0.105448498,0,0,0,0
3FGL J1410.9+7406,-28.64904506,-27.98285338,2.164603,1.072454709,3.772463699,-0.811479101,-0.580111246,-0.316393112,-0.509718013,41.892784,1429.6606,PowerLaw,0.991319409,0.008680591,0.953021916,0.046978084,0.939688981,0.060311019,0.901145369,0.098854631,0,0,0,0
3FGL J1411.1+3717,-28.48266957,-27.98486959,2.4779751,0.404003908,3.718086738,-0.795762153,-0.776350964,-0.680685832,-0.201998002,70.36577,913.86237,PowerLaw,0.999868838,1.31E-04,0.992236158,0.007763842,0.99293899,0.00706101,0.947202907,0.052797093,0,0,0,0
3FGL J1411.4-0724,-32.1012452,-27.70073139,1.8979145,-0.709772336,3.617812737,0.054706613,0.550115716,-0.582382896,-0.268407292,50.39902,4996.416,PowerLaw,0.999775439,2.25E-04,0.995659194,0.004340806,0.999559729,4.40E-04,0.995451399,0.004548601,0,0,0,0
3FGL J1417.5-4402,-27.41210216,-27.40851785,2.368808,0.384105814,4.006981414,-0.642732875,-0.594475916,-0.577611747,-0.963923783,16.150196,1026.0797,PowerLaw,0.974103595,0.025896405,0.980711425,0.019288575,0.968150489,0.031849511,0.730498828,0.269501172,0,0,0,0
3FGL J1417.7-5026,-27.66934997,-27.2159075,2.485525,-0.922795165,3.709653595,-0.847873489,-0.545573411,-0.736328746,-0.56140215,10.112746,973.36945,PowerLaw,0.997565693,0.002434307,0.994948526,0.005051474,0.999470006,5.30E-04,0.934593907,0.065406093,0,0,0,0
3FGL J1419.1-5534,-24.64588584,-27.04671483,2.8162687,-0.808234538,4.011532936,-0.831174106,-0.827963815,-0.611328558,-0.839287331,5.197361,375.58755,PowerLaw,0.99940931,5.91E-04,0.993251355,0.006748645,0.999645164,3.55E-04,0.949562723,0.050437277,0,0,0,0
3FGL J1420.9-4615,-26.31020342,-27.41114554,2.7009985,0.252433269,3.719567473,-0.847987602,-0.690804931,-0.63131581,-0.83750982,13.863179,533.6415,PowerLaw,0.996178774,0.003821226,0.984101004,0.015898996,0.980455682,0.019544318,0.927018496,0.072981504,0,0,0,0
3FGL J1421.0-2431,-29.1079784,-27.69752851,2.2005658,0.894203638,3.787802871,0.511073291,-0.562101114,-0.679710032,-0.999995791,34.005833,1418.9409,PowerLaw,0.927505588,0.072494412,0.841309364,0.158690636,0.704925909,0.295074091,0.563444125,0.436555875,0,0,0,0.163
3FGL J1421.8-7920,-29.81606596,-27.65945732,2.1435895,1.037415378,3.773818585,0.941513492,-0.645853449,-0.679391065,-0.813924336,-17.232687,1874.3105,PowerLaw,0.820424877,0.179575123,0.839665731,0.160334269,0.760735069,0.239264931,0.502681687,0.497318313,0,0,0,0.492
3FGL J1424.3-1753,-29.34006812,-27.64195406,2.1735172,-0.412974508,3.899145485,-0.792540985,-0.492341204,-0.480881076,-0.551754811,39.660583,1724.7667,PowerLaw,0.999815248,1.85E-04,0.995108798,0.004891202,0.998977442,0.001022558,0.998706573,0.001293427,0,0,0,0
3FGL J1427.2+1610,-25.24643253,-27.77269372,3.010405,-2.073163848,3.903998898,-0.818317436,-0.766066697,-0.704029699,-0.999932262,65.25621,301.3581,PowerLaw,0.99984855,1.51E-04,0.995715647,0.004284353,0.999982039,1.80E-05,0.975104808,0.024895192,0,0,0,0
3FGL J1430.8-4434,-28.40780689,-27.4335096,2.3501554,-2.55225834,3.871453479,-0.497555595,-0.735997011,-0.460377175,-0.823399492,14.792509,1288.9474,PowerLaw,0.999207914,7.92E-04,0.996117772,0.003882228,0.99999591,4.09E-06,0.933958301,0.066041699,0,0,0,0
3FGL J1431.1-6425,-26.48401785,-26.99501958,2.5913498,0.718100003,4.151569734,-0.698241499,-0.827733793,-0.617262445,-0.999983134,-3.605724,640.8031,PowerLaw,0.999541287,4.59E-04,0.839365782,0.160634218,0.934300236,0.065699764,0.934976317,0.065023683,0,0,0,0
3FGL J1438.6-4209,-29.70904263,-27.40228141,2.3211524,0.626102749,3.521083478,-0.906500065,-0.627653697,-0.395743882,-0.29153928,16.423964,1856.9813,PowerLaw,0.999683893,3.16E-04,0.986268939,0.013731061,0.980603358,0.019396642,0.943239139,0.056760861,0,0,0,0
3FGL J1444.0-7033,-27.97423774,-27.50624234,2.4485724,-2.940545469,3.634989502,-0.697963029,-0.789590955,-0.330322557,-0.818042831,-9.723004,926.48755,PowerLaw,0.997539077,0.002460923,0.996126738,0.003873262,0.999998714,1.29E-06,0.949199883,0.050800117,0,0,0,0
3FGL J1445.7-5925,-29.04533519,-26.12546342,2.3414211,0.290139101,3.686737211,-0.009536578,-0.754549046,-0.791886396,-0.668394991,0.27981383,2427.2385,PowerLaw,0.387485296,0.612514704,0.92467332,0.07532668,0.922260963,0.077739037,0.565961193,0.434038807,1,0,0,0.157
3FGL J1457.6-6249,-27.68876761,-26.85176459,2.4498434,0.886521596,3.509166193,0.993548729,-0.633917687,-0.935773775,-0.524213968,-3.3998806,1082.7222,PowerLaw,0.962506769,0.037493231,0.764511422,0.235488578,0.806538972,0.193461028,0.615197892,0.384802108,0,0.003,0.008,0.028
