Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_beta,LP_SigCurv,hr12,hr23,Unc_PLEC_Expfactor,PLEC_Exp_Index,hr34,hr45,hr56,hr67,Variability_Index,SpectrumType,Unc_LP_beta,Unc_PLEC_Index,ASSOC_FGL,CLASS2,ASSOC2,ASSOC_PROB_BAY,ASSOC_PROB_LR,Flags
4FGL J0903.5+4057,180.92274,41.709335,3239.3596,-22.9860804312408,2.0352483,0.31978488,0.04454084,0.3198077,0.05706534,0.11216977,0.0021707707,0.6666667,-0.7284616,-0.35631546,-0.23281811,-0.9998543,2.230470644606126,PowerLaw,0.15448615,0.6460578,,agn,FIRST J09032+4055,0.49,0.0,0
4FGL J0906.1-1011,239.3205,23.89156,3725.0327,-22.59770637020416,1.9787252,0.20209642,0.066839546,0.77164596,0.9982636,-0.810408,9.477319E-4,0.6666667,-0.30965242,-0.6079315,-0.6867231,0.09915003,0.6827644580555381,PowerLaw,0.09744044,0.29834753,,,,0.0,0.0,0
4FGL J0906.8-2122,248.87865,17.182617,679.7181,-21.43854861725155,2.5492272,0.19038738,0.8662651,6.3681498,-0.28383312,-0.07854315,0.0098546455,0.6666667,-0.7392024,-0.92796993,-0.9999825,0.5706462,1.7759334428147378,LogParabola,0.23098145,0.4901681,,,,0.0,0.0,0
4FGL J0910.1-1816,246.85936,19.746801,3361.677,-22.55103688248066,1.9549075,0.33346593,0.43485746,2.157429,0.63752353,-0.957621,0.0037236211,0.6666667,0.46095073,-0.44684213,-0.99982446,0.9970975,2.180384527079724,PowerLaw,0.29926336,0.7536354,,,,0.0,0.0,0
4FGL J0910.9+6055,154.41068,40.228348,2521.3357,-22.99533618769905,2.0152152,0.35989833,0.54353935,2.5923216,0.99757606,-0.9997505,0.004933639,0.6666667,0.9970573,-0.59734684,-0.63056016,-0.9999277,2.214106374393366,PowerLaw,0.30584705,0.80005926,,,,0.0,0.0,0
4FGL J0911.6-4738,269.4578,0.42970848,1622.211,-21.093270698767014,2.5621169,0.1559339,0.0534752,0.88109946,0.99796337,-0.10177196,0.0013094954,0.6666667,-0.89674896,-0.6709957,-0.70335555,-0.21970192,1.5698580420791899,PowerLaw,0.068207316,0.112308614,,unk,ERC217 G269.43+00.41,0.83,0.0,4
4FGL J0914.5+6845,144.79068,37.850307,5351.451,-23.156089511682122,1.8762853,0.53876996,0.41923618,1.4750483,-0.53962624,-0.9098921,0.0012688516,0.6666667,-0.86676234,0.36103338,-0.32042038,-0.72018594,1.80537824066337,PowerLaw,0.28048617,0.50872093,,,,0.0,0.0,0
4FGL J0916.9+7756,134.61452,33.796444,2590.6868,-23.26660711156676,2.1249487,0.2644093,0.015972123,0.10668127,-0.986871,0.9897615,0.0010398285,0.6666667,-0.68336093,-0.7911163,-0.31273705,-0.17661607,1.8222280640028907,PowerLaw,0.13720667,0.312201,,,,0.0,0.0,0
4FGL J0917.9-4755,270.39236,0.98678577,943.8761,-20.72386367695323,2.6453595,0.20934461,0.43485528,4.172598,-0.17419788,-0.5742156,0.01137445,0.6666667,-0.8153223,-0.8255996,-0.89980847,-0.9973325,2.152786146850795,LogParabola,0.16309193,0.73244137,,,,0.0,0.0,2
4FGL J0919.3+6607,147.63333,39.31993,3103.9014,-22.50210043315762,2.0563123,0.21511357,0.02116137,0.24900602,0.12613465,-0.41555625,0.0011418817,0.6666667,-0.7116749,-0.2293172,-0.6224641,-0.5878704,1.4448736735427035,PowerLaw,0.09751448,0.3641677,3FGL J0919.4+6604,,,0.0,0.0,0
4FGL J0919.5-6203,280.69565,-8.727072,1987.031,-21.693977314187038,2.21426,0.36171538,0.7413417,4.3063784,-0.99918664,0.9996059,0.011080935,0.6666667,0.4344477,-0.5153201,-0.9997104,-0.9997081,1.9547976111026093,LogParabola,0.32429105,0.32608345,,,,0.0,0.0,0
4FGL J0924.1-5202c,274.01495,-1.2133914,577.5114,-21.459443587711757,2.8123658,2.1500318,0.4338851,1.5062214,-0.0047669066,-0.49845695,0.0036650277,0.6666667,-0.89284873,-0.69084287,-0.83969915,-0.42119724,1.2327653134959113,PowerLaw,1.1828681,0.22786601,3FGL J0923.8-5154,,,0.0,0.0,293
4FGL J0926.1-5336,275.3272,-2.1269085,2628.114,-21.100011951407673,2.365708,0.31082705,0.999608,4.227249,0.99710685,-0.74357474,7.734388E-4,0.6666667,0.12622018,-0.41001612,-0.97803473,0.071649924,2.029431671301744,LogParabola,,0.2956485,,,,0.0,0.0,2052
4FGL J0928.4-5256,275.101,-1.4034246,8448.286,-21.85312129491283,1.9426394,0.20280978,6.734529E-4,0.0,-0.99471354,0.9577164,3.5723462E-4,0.6666667,-0.33533844,-0.7615626,-0.19460009,-0.368858,2.3893000797178825,PowerLaw,0.0853294,0.27151802,3FGL J0928.3-5255,,,0.0,0.0,0
4FGL J0930.9-3030,259.71167,15.074706,6873.1885,-22.58352209698799,1.778178,0.2680371,0.11961018,0.94959724,-0.739926,-0.99991506,8.5166236E-4,0.6666667,0.99740916,-0.079921745,-0.59727687,-0.09686032,1.9068216118762245,PowerLaw,0.1323516,0.41843352,,,,0.0,0.0,0
4FGL J0931.4-3559,263.73978,11.231115,3550.247,-22.13483647584636,2.0084999,0.34652394,0.30217355,1.9925497,-0.60137093,0.9268439,0.0021323317,0.6666667,-0.34922352,-0.40361848,-0.49229273,-0.87237245,1.6358653578770124,PowerLaw,0.22551188,0.5218052,,,,0.0,0.0,0
4FGL J0933.8-6232,282.24362,-7.9074183,1618.4172,-19.715081114708354,2.0739985,0.09567885,0.7086785,14.238538,0.68154293,0.014215201,0.0019718483,0.6666667,0.034314275,-0.5595711,-0.94843525,-1.0,1.969823794880666,LogParabola,0.08308587,0.24315208,3FGL J0933.9-6232,,,0.0,0.0,0
4FGL J0934.5+7223,139.73366,37.62069,383.75024,-23.05214335066923,2.987459,0.12243384,-0.058244716,0.7766912,-0.2142652,-0.71743727,0.0015131362,0.6666667,-0.84419954,-0.77526,-0.46934357,-0.99996644,2.361032520212113,PowerLaw,0.0617397,0.13299704,,,,0.0,0.0,2
4FGL J0935.3+0901,224.71835,40.384018,692.32654,-21.49974524860832,2.507604,0.10657533,0.08146927,1.3947684,-0.5962279,-0.578896,0.0026466332,0.6666667,-0.63538176,-0.85178,-0.7239923,-0.99907964,3.041905676883846,PowerLaw,0.0648733,0.22364388,3FGL J0935.2+0903,,,0.0,0.0,0
4FGL J0935.5+1152,221.38269,41.727722,14596.359,-23.559382287869475,1.5683638,0.23259391,0.014005818,0.1272441,-0.9994613,0.9989782,2.9747482E-4,0.6666667,-0.18704246,-0.46005747,-0.6949792,0.3266043,1.954075865476267,PowerLaw,0.10522553,0.3029885,,,,0.0,0.0,0
4FGL J0937.6-3358,263.2607,13.574516,1001.8109,-22.33416307827455,2.5146005,0.13169956,-0.0016364848,0.0,0.9805101,-0.72394705,0.0010706437,0.6666667,-0.87556225,-0.738804,-0.40611482,-0.21274126,1.2936237195887963,PowerLaw,0.068187766,0.122230165,,,,0.0,0.0,4
4FGL J0938.8+5155,164.78171,46.4867,3565.5215,-22.930591511852175,1.9753067,0.31489578,0.14537555,1.0704497,0.9312694,-0.8357183,0.001943667,0.6666667,-0.7447829,-0.18692666,-0.2883732,-0.9999676,2.3811757828790783,PowerLaw,0.15819137,0.55219406,,,,0.0,0.0,0
4FGL J0940.3-7610,292.2483,-17.449461,1080.1549,-20.717036307783154,2.331317,0.16452524,0.46571085,5.903669,0.96619046,0.15102188,0.002552119,0.6666667,-0.39776137,-0.7578327,-1.0,0.999069,2.201461769656341,LogParabola,0.11813684,0.2560473,3FGL J0940.6-7609,,,0.0,0.0,0
4FGL J0942.5+7620,135.28877,35.86357,3146.6643,-22.96551355316899,2.002719,0.31309587,0.3124545,1.6230714,-0.9999777,0.99926764,0.007106199,0.6666667,-0.47987926,-0.3532049,-0.99982214,0.99561125,2.71764736460174,PowerLaw,0.3866338,1.2374649,,,,0.0,0.0,0
4FGL J0944.7-5124,275.93863,1.4039012,5620.1636,-21.981237344096115,1.9886291,0.30300465,0.2986001,1.8320833,0.99993885,-0.82696974,0.0017987739,0.6666667,-0.6094587,-0.20868818,-0.56083065,-0.4537879,1.6461927789825443,PowerLaw,0.19017793,0.6302808,,,,0.0,0.0,0
4FGL J0947.0-3548,265.98535,13.512758,540.2457,-21.880099318572753,2.645364,0.1787892,0.43652815,3.892338,0.92136544,-0.6118487,0.009356042,0.6666667,-0.7889187,-0.9999341,0.9130489,-0.99003106,2.9681819424470777,LogParabola,0.16166155,0.49933928,,,,0.0,0.0,2
4FGL J0947.8-4234,270.61093,8.497749,1114.8519,-22.03295625968299,2.4288704,0.23637934,0.23557058,2.0944726,0.47706494,-0.41266918,0.0051723355,0.6666667,-0.6745257,-0.63463837,-0.78913754,-0.99999183,2.4745286651082368,PowerLaw,0.14613438,0.54189324,,,,0.0,0.0,0
4FGL J0948.0-3859,268.28857,11.236651,592.793,-22.370070877212648,2.6927266,0.37369078,0.43785712,1.5375257,0.96621656,-0.57036847,0.023653356,0.6666667,-0.84254116,-0.99889886,0.97209185,-0.32568386,1.985122572543639,PowerLaw,0.30721462,1.5098344,,,,0.0,0.0,0
4FGL J0949.8+7551,135.42438,36.49873,1646.7971,-22.699540731943603,2.3194087,0.35584196,0.2893464,1.5088356,-0.99988437,0.9992053,0.00340005,0.6666667,-0.65625775,-0.5482369,-0.79796606,-0.99999976,1.4504617148649952,PowerLaw,0.22270359,0.51460296,3FGL J0950.4+7550,,,0.0,0.0,0
4FGL J0951.8-3711,267.66602,13.0879345,452.1876,-22.759681815556792,2.8457863,0.3267607,0.7108201,3.4470725,-0.77199465,-0.40248284,0.025545891,0.6666667,-0.9180995,-0.6562925,-0.9995927,-0.9990866,2.608746142777681,LogParabola,0.34082782,1.2420202,2FGL J0952.7-3717,,,0.0,0.0,257
4FGL J0953.6-1509,251.90317,29.602777,1312.9623,-20.432665448604567,2.1144364,0.11317593,0.6878621,9.744241,-0.999999,0.99999225,0.0029317606,0.6666667,-0.1886472,-0.6779744,-0.9990325,-0.9949375,1.6808736163580082,LogParabola,0.11218884,0.304632,3FGL J0953.7-1510,,,0.0,0.0,0
4FGL J0955.3-3949,269.93344,11.513521,713.0491,-20.456563025290173,2.4515903,0.068214886,0.26422814,6.57961,0.9691575,-0.5366786,0.0021943059,0.6666667,-0.67303216,-0.7269354,-0.9997065,-0.97442394,2.2280673384046406,LogParabola,0.054851815,0.17156626,2FGL J0955.0-3949,,,0.0,0.0,0
4FGL J0955.8-4106,270.82886,10.560398,574.9711,-22.40281196754597,2.684109,0.32485425,0.6718252,3.5247874,-0.794489,-0.24125099,0.020875003,0.6666667,-0.81002176,-0.99999636,0.89246225,-0.7384161,2.681241659546462,LogParabola,0.31105274,1.1097481,,agn,WISE J095419.07-410812.8,0.59,0.0,257
4FGL J0957.6-3051,264.38513,18.707705,597.526,-22.46722682137385,2.6554966,0.4416385,0.7508405,3.0401034,-0.64819586,-0.38903782,0.011025722,0.6666667,-0.67457765,-0.9999788,0.9780495,-0.9997912,2.0645039937674996,LogParabola,0.4159135,0.7233454,,,,0.0,0.0,0
4FGL J0957.6-5208,277.95737,2.0954762,2371.5583,-21.877500660351995,2.2857344,0.1987782,0.08897749,0.84107274,-0.99998796,0.9999968,0.0017375895,0.6666667,-0.35637575,-0.7801721,-0.6343251,-0.5784634,2.4412582590081553,PowerLaw,0.11724042,0.16834272,,,,0.0,0.0,0
4FGL J1002.3-2810,263.3645,21.42083,496.12933,-23.084207697173785,2.6703112,0.34790504,0.9671319,3.558785,-0.27148002,-0.0058286595,0.0025432531,0.6666667,-0.89724094,-0.6049439,-1.0,0.51221734,2.03760473769092,LogParabola,0.2851463,0.26838055,3FGL J1002.0-2837,agn,CRATES J100223-273027,0.1,0.0,2
4FGL J1004.6-5215,278.87955,2.6509616,2168.4902,-21.563650494652816,2.3445332,0.3723886,0.7741753,3.1733103,-0.9972209,0.9998132,0.014258389,0.6666667,-0.38175482,-0.5230448,-0.968164,-0.9994093,2.393683138000097,LogParabola,0.3248883,0.89462626,3FGL J1003.7-5215,,,0.0,0.0,4
4FGL J1008.2-1000,250.49252,35.747246,202.49843,-23.13699628824586,3.1428208,0.20789261,0.13738975,1.0996722,-0.40003654,-0.76944005,0.013047262,0.6666667,-0.9263839,-0.9958941,-0.9999939,0.984495,2.1885302835269886,PowerLaw,0.13645108,0.45976856,,agn,CRATES J100710-095715,0.67,0.0,256
4FGL J1011.4-5729c,282.71994,-1.0395072,2019.7225,-20.581842368462702,2.6350772,0.34711248,0.94675237,3.3405242,-0.9938533,0.88838875,0.009652169,0.6666667,-0.11099637,-0.70352584,-0.9986666,0.94448364,1.9498381022014373,LogParabola,0.28533134,0.95634156,,,,0.0,0.0,58
4FGL J1014.6+6126,149.18478,46.906174,2790.562,-22.811140369749346,1.9881439,0.39571667,0.7830544,3.207354,-0.63465095,0.99764776,0.015621829,0.6666667,0.14871395,-0.5447248,-0.6723668,-0.99911815,0.7368599664685125,LogParabola,0.4707878,2.2446337,,,,0.0,0.0,0
4FGL J1015.1-6353,286.72684,-6.045768,2125.6921,-21.87620148553399,2.3144085,0.214066,0.19921474,1.6568297,-0.54464036,-0.7759595,0.003410044,0.6666667,-0.60674375,-0.4257392,-0.7770191,-0.9999581,0.9837581637360654,PowerLaw,0.14789002,0.5390613,,sey,IGR J10147-6354,0.71,0.0,0
4FGL J1015.5-6030,284.8662,-3.2181122,776.50275,-20.914514664739812,2.7935088,0.10593221,0.1515342,2.356857,0.5515109,-0.59436154,0.006473523,0.6666667,-0.8230667,-0.8661446,-0.4668841,-0.99999624,1.5604208052482043,PowerLaw,0.07646009,0.38831154,3FGL J1016.5-6034,,,0.0,0.0,0
4FGL J1016.1-4247,274.9322,11.488272,5560.481,-21.843805347762412,1.8083638,0.16162755,0.2191803,2.786797,0.98994994,-0.99962324,7.1937195E-4,0.6666667,0.99679595,-0.3414721,-0.34840092,-0.6880283,2.266215414315893,PowerLaw,0.09724822,0.24238952,3FGL J1016.6-4244,,,0.0,0.0,0
4FGL J1016.2-5729,283.25348,-0.68280596,3090.615,-20.804291158796687,2.5079262,0.19160673,0.117511205,1.3281316,-0.98593163,0.9892174,0.0014347569,0.6666667,-0.78002524,-0.68429893,-0.67182195,-0.7735184,2.2674788514743756,PowerLaw,0.111666,0.27119794,,,,0.0,0.0,24
4FGL J1017.4+5956,150.70985,48.033752,4034.3516,-23.22182896410879,1.9471323,0.2330031,0.079516284,0.7397305,-0.9827153,0.9671698,9.042382E-4,0.6666667,-0.016317979,-0.62801546,-0.9214564,0.7054053,2.16681939027359,PowerLaw,0.119370386,0.3286905,,,,0.0,0.0,0
4FGL J1018.1-4051,274.12558,13.289148,915.8766,-22.440724311166264,2.530992,0.2369754,0.21751052,1.6327405,-0.76349884,-0.34673446,0.00450945,0.6666667,-0.7462874,-0.7957904,-0.8469217,-0.99783033,2.2949345181699647,PowerLaw,0.1627981,0.4154097,,,,0.0,0.0,0
4FGL J1018.1-2705,265.6098,24.457577,862.4406,-22.223963887613365,2.5203717,0.18956447,0.21758,2.2683144,0.9995488,-0.52695376,0.005567907,0.6666667,-0.73791826,-0.812774,-0.9999998,0.86358833,1.9487362485251436,PowerLaw,0.1211466,0.41979963,,,,0.0,0.0,2
4FGL J1018.2+0145,240.99455,45.4017,1635.5945,-22.509968419667132,2.2660036,0.65133363,0.056829035,0.24842402,0.04429078,-0.87139946,3.721286E-4,0.6666667,-0.13486212,-0.8106332,-0.9972873,0.9895237,1.476515160234005,PowerLaw,4.257351,0.1889597,,,,0.0,0.0,0
4FGL J1018.3-0703,250.02695,39.599792,879.54236,-22.517438955485872,2.50715,0.26904953,0.1973295,1.4599574,0.9709854,-0.7032282,0.007248181,0.6666667,-0.42486796,-0.99996626,0.99779713,-0.99715155,2.5047841314831922,PowerLaw,0.18081777,0.63213086,,,,0.0,0.0,0
4FGL J1018.4+2210,212.51039,55.025196,34527.816,-24.146359630433906,1.4263917,0.8404837,0.62850344,1.2974015,-0.99995923,0.999903,6.7958137E-4,0.6666667,-0.7664818,-0.99998623,0.99997556,0.014044042,1.4014625631093929,PowerLaw,0.61762124,0.334706,,,,0.0,0.0,0
4FGL J1019.3+5625,155.04593,50.148857,5267.1865,-23.473634595913676,1.8047268,0.48134562,0.60741085,2.289514,-0.7160625,-0.9999474,0.0046584103,0.6666667,0.995829,-0.013422079,-0.59603363,-0.99997663,2.7429890178584646,PowerLaw,0.39752567,0.14268215,,,,0.0,0.0,0
4FGL J1020.4-5314,281.41,3.197838,1924.8213,-21.33969391039353,2.4065392,0.21598463,0.39972055,3.1387343,-0.9999944,0.9999323,0.006103645,0.6666667,-0.60424614,-0.7330834,-0.84370875,-0.99998397,1.7157861565276962,LogParabola,0.19116579,0.6501026,,,,0.0,0.0,0
4FGL J1021.8-6308,286.9498,-5.01415,8343.618,-22.650039386625174,1.9366087,0.20098476,-0.08589388,1.4080566,0.9904056,-0.077513404,8.707053E-4,0.6666667,-0.8827248,-0.34001356,-0.5782485,-0.02688769,1.0744285305193062,PowerLaw,0.05738821,0.1670723,,,,0.0,0.0,0
4FGL J1026.2-5731,284.4052,0.022287028,1844.2283,-19.711752049294866,2.548136,0.17385834,0.6778465,5.3005266,-0.49499857,-0.8259903,0.0025435463,0.6666667,-0.029762939,-0.7682049,-0.8628613,-0.9999823,1.553534184115581,LogParabola,0.20486444,0.3392829,3FGL J1026.2-5730,,FGES J1036.3-5833 field,0.0,0.0,16
4FGL J1028.1-3550,272.90482,18.53579,1325.9352,-22.702137915668317,2.4332564,0.14487295,-0.0692498,1.0831795,0.9999917,-1.0,0.001047496,0.6666667,1.0,-0.91677815,-0.33700237,-0.072641,2.0535803829979375,PowerLaw,0.05233167,0.15852445,,,,0.0,0.0,0
4FGL J1028.4-1539,259.60388,34.91793,2501.5918,-22.453344044878122,2.1721475,0.14809811,-0.05057844,0.8197731,-0.67428154,-0.49285823,4.5303127E-4,0.6666667,-0.9385862,0.31740645,-0.9871889,0.9122275,1.8804396083196642,PowerLaw,0.051483944,0.23233835,,,,0.0,0.0,0
4FGL J1029.4-0828,253.87263,40.506702,1733.5631,-22.590202335136226,2.331441,0.13833487,-0.07892685,0.9921266,-0.9709697,0.33620626,3.4938057E-4,0.6666667,-0.79957813,-0.45733663,-0.4862487,-0.4208991,2.523747159758669,PowerLaw,0.06290731,0.18841027,,,,0.0,0.0,0
4FGL J1029.9+7335,135.25827,39.973797,3508.6436,-23.038119096275278,2.1097078,0.3927489,0.15258554,0.97124535,0.99928933,-0.82622117,0.0040155225,0.6666667,-0.90803593,0.23656288,-0.5183635,-0.99997276,1.9478583097755668,PowerLaw,0.20042619,1.1426615,,,,0.0,0.0,4
4FGL J1030.7+6118,147.6155,48.522575,1055.7654,-22.521830316721285,2.7057605,0.1555622,-0.019260092,0.27848443,0.9531654,-0.7706818,0.0017409802,0.6666667,-0.8453833,-0.45515838,-0.99999684,0.8358534,2.3411076012386234,PowerLaw,0.060383074,0.25773078,,agn,SDSS J10302+6116,0.13,0.0,0
4FGL J1036.3-5833e,286.08102,-0.18149121,5171.8984,-17.562173130407725,1.8616843,0.022899844,0.05764033,5.0180535,-0.9267465,0.36845654,5.067612E-5,0.6666667,-0.32262194,-0.3711697,-0.5956499,-0.3894886,2.7229238678887473,LogParabola,0.009419662,0.027061094,2FGL J1036.4-5828c,,,,,4
4FGL J1036.5-1809,263.33966,34.148827,496.34253,-22.68072332852422,2.754375,0.15187335,0.014939289,0.1863718,-0.48928759,-0.68965304,0.0025724692,0.6666667,-0.84759283,-0.62411195,-0.9991792,-0.6991115,2.0790557656214785,PowerLaw,0.08325821,0.23062333,,,,0.0,0.0,0
4FGL J1036.6-4349,278.70816,12.615111,1213.683,-21.323420860083406,2.253405,0.14892514,0.27364045,3.459673,0.99848217,-0.40945464,0.0025727523,0.6666667,-0.4109257,-0.5778013,-0.91971517,-0.9994556,1.6407037412667775,LogParabola,0.106370956,0.2962629,3FGL J1036.4-4348,,,0.0,0.0,0
4FGL J1037.8-5810,286.06104,0.24389318,1257.4552,-20.11059393625961,2.6352468,0.13128813,0.26044482,4.230554,-0.7605795,-0.49075657,0.003742865,0.6666667,-0.73442847,-0.7880555,-0.93941504,-0.9997327,1.2464777538309093,LogParabola,0.092596106,0.31126583,3FGL J1039.1-5809,,FGES J1036.3-5833 field,0.0,0.0,21
4FGL J1039.2+3258,193.23775,60.9287,852.1639,-22.361701652725003,2.462897,0.1339083,0.069862716,0.8639901,0.9999833,-0.13211836,0.002040662,0.6666667,-0.7835921,-0.62604326,-0.692643,-0.99884003,1.8759991344361089,PowerLaw,0.08886816,0.20717025,,agn,SDSS J10390+3259,0.3,0.0,0
4FGL J1043.0+5316,156.31331,54.718025,443.07953,-23.133100138964636,2.840257,0.15428951,-0.020923885,0.21428888,-0.5216899,-0.60883796,0.0028278306,0.6666667,-0.90788156,-0.27556768,-0.83487636,-0.09602148,2.5927273106717097,PowerLaw,0.08783293,0.22423227,,agn,SDSS J104410.66+532220.5,0.73,0.0,0
4FGL J1046.7-6010,288.00613,-0.9672107,1579.0796,-19.669174865061432,2.5099878,0.10809714,0.3403478,6.230236,0.11145404,0.016068276,0.002818222,0.6666667,-0.59280515,-0.8127078,-0.8879977,-0.997234,2.0900495404232604,LogParabola,0.08055866,0.2700007,2FGL J1046.8-6005c,,FGES J1036.3-5833 field,0.0,0.0,4
4FGL J1047.2+6740,139.11755,45.355637,3599.3857,-23.221550950759656,1.9606525,0.25828397,0.06620152,0.5296021,-0.88774645,-0.5446795,0.0010454555,0.6666667,-0.6508974,-0.31675166,-0.45729455,-0.5953421,2.8751821416838443,PowerLaw,0.12912905,0.35852954,,,,0.0,0.0,0
4FGL J1048.4-5030,283.77615,7.726619,11899.553,-22.96766941223449,1.6639758,0.31035626,0.24680935,1.2662772,-1.0,0.9999998,7.830596E-4,0.6666667,-0.97802734,0.8487168,-0.4428058,-0.13623765,1.7770211536508014,PowerLaw,0.17992374,0.4802892,,,,0.0,0.0,0
4FGL J1048.5-5923,287.85458,-0.1666718,1517.0591,-19.52371384541055,2.5240397,0.121937715,0.54568833,7.562589,-0.29786915,-0.6217825,0.0030904603,0.6666667,-0.42289552,-0.83511615,-0.9997181,0.9703327,1.132557358734824,LogParabola,0.13931082,0.3199475,,,FGES J1036.3-5833 field,0.0,0.0,0
4FGL J1049.8+2741,204.64984,63.07313,3002.413,-22.60537996757012,1.9965559,0.14964293,-0.04685384,0.6520733,0.8414257,-0.7444379,4.3801658E-4,0.6666667,-0.4681889,-0.4858654,-0.74392325,0.06394221,2.42835229029766,PowerLaw,0.058738824,0.2188065,,,,0.0,0.0,0
4FGL J1054.7-6008c,288.88257,-0.49147785,6244.69,-20.959240519634385,2.2092369,0.2297578,0.1575903,1.5559049,0.9993745,-0.2241358,0.0015655907,0.6666667,-0.8596913,-0.59371,-0.58694035,-0.753775,2.488654234595431,PowerLaw,0.16289027,0.49312192,3FGL J1054.7-6006,,,0.0,0.0,48
4FGL J1055.6-0719,259.60846,45.586567,697.49225,-22.622673377575452,2.5745325,0.34632272,0.16187477,1.1195028,0.9729133,-0.80908436,0.0074555576,0.6666667,-0.32078627,-0.8476614,-0.99999636,-0.9256932,1.7504261911478856,PowerLaw,0.1928738,0.6936816,,,,0.0,0.0,4
4FGL J1055.7-1807,267.93097,36.770573,2808.333,-22.8654673715659,2.1336682,0.16092552,-0.085186616,1.1261461,0.99625564,-0.9585315,7.0632686E-4,0.6666667,-0.023685154,-0.63788605,-0.38004616,-0.081377335,1.8981801946070205,PowerLaw,0.052625757,0.3828237,,,,0.0,0.0,0
4FGL J1057.6-4051,280.80298,17.069021,7280.7295,-22.943657944092273,1.6882813,0.4425936,0.52278066,2.538984,-0.9999578,0.99809736,0.0014972122,0.6666667,0.99918526,0.10527364,-0.41913545,-0.9942562,2.8393800468098367,PowerLaw,0.39031184,0.56897104,3FGL J1057.6-4051,agn,SUMSS J105804-405252,0.16,0.0,0
4FGL J1058.4-6625,291.96155,-5.994655,5590.9014,-21.6221070325829,1.9265342,0.16538389,0.14547022,1.759437,-0.9903658,0.99986696,8.1452675E-4,0.6666667,-0.76233673,-0.015917316,-0.7229148,-0.30393413,2.1875075801849357,PowerLaw,0.09783745,0.28318602,2FGL J1058.7-6621,,,0.0,0.0,0
4FGL J1058.9-6101,289.73248,-1.0710026,2815.156,-20.67016549025427,2.3725612,0.32312664,0.9932049,3.4203618,-0.6808858,0.9988564,0.007849279,0.6666667,-0.28503868,-0.49185997,-1.0,1.0,1.128523382187622,LogParabola,,0.19916043,3FGL J1058.5-6106c,unk,ERC030 G289.80-01.18,0.31,0.0,2320
4FGL J1059.4+2148,218.5703,64.01834,1554.1465,-22.74208204712022,2.4827013,0.15726632,-0.079488896,1.0740877,0.24633144,-0.9022558,7.9671916E-4,0.6666667,-0.5454379,-0.7771506,-0.14344372,-0.9999862,0.7604871931195624,PowerLaw,0.055448953,0.29975003,,,,0.0,0.0,0
4FGL J1059.4+0226,250.78244,53.57094,1485.2385,-21.51586659568395,2.4139645,0.19855572,0.21370159,1.556767,0.9648671,-0.5258856,0.0022609131,0.6666667,-0.50663877,-0.68479055,-0.9216853,-0.01497605,2.7866956364707867,PowerLaw,0.21959093,0.31731847,3FGL J1059.3+0224,,,0.0,0.0,0
4FGL J1100.0-2044,270.68393,35.060196,1631.9257,-22.251401606554275,2.2047381,0.2067104,0.14814751,1.2727944,0.92273104,-0.6738346,0.003799359,0.6666667,-0.386045,-0.6022078,-0.6898089,-0.6345433,0.6208644148954081,PowerLaw,0.1483803,0.48759106,3FGL J1100.2-2044,,,0.0,0.0,0
4FGL J1102.4+0246,251.29851,54.3382,1568.5563,-21.909757920584244,2.5714996,0.35126123,0.99999166,3.6574218,-0.7985353,-0.6709107,0.0013043428,0.6666667,-0.12747206,-0.90689284,-1.0,0.9995541,2.6067315138130494,LogParabola,,0.34585714,,,,0.0,0.0,2048
4FGL J1105.1-2600,274.94977,31.031294,1391.304,-22.135201021907136,2.2937179,0.21680035,0.1750185,1.5894938,-0.10794421,-0.5367067,0.003348698,0.6666667,-0.50440145,-0.5940314,-0.9982745,-0.98112696,2.628802245211001,PowerLaw,0.13644299,0.4489569,,,,0.0,0.0,0
4FGL J1105.3-0626,261.6581,47.74298,13992.816,-23.553807276352703,1.5556556,0.7853713,0.99999964,2.2952614,-0.90908384,0.9997043,9.453951E-4,0.6666667,-0.103436,-0.8954324,0.81955093,-0.5741478,1.7908839309252083,PowerLaw,9.2471746E-4,0.019154167,,,,0.0,0.0,0
4FGL J1106.2+7303,132.93782,41.9711,526.6269,-23.173049994595587,2.9194353,0.14704251,-0.096417874,1.2716315,-0.17078303,-0.78004926,7.7630946E-4,0.6666667,-0.93739986,-0.0802213,-0.72198606,-0.9979207,1.6459161358398129,PowerLaw,0.057631075,0.21763791,,,,0.0,0.0,0
